x1,y1,z1,a1,e1,r1,time1,quality1,x2,y2,z2,a2,e2,r2,time2,quality2,x3,y3,z3,a3,e3,r3,time3,quality3,x4,y4,z4,a4,e4,r4,time4,quality4,x5,y5,z5,a5,e5,r5,time5,quality5,x6,y6,z6,a6,e6,r6,time6,quality6,x7,y7,z7,a7,e7,r7,time7,quality7,x8,y8,z8,a8,e8,r8,time8,quality8
-11.89881,-13.39453,53.76788,-92.13135,10.37109,-165.3662,00:00:09.7225816,6144,-10.62633,-3.761631,56.75933,-53.15186,-17.8418,14.65576,00:00:09.7225816,6096,-10.55935,-4.665761,55.89984,-57.98584,-1.625977,152.2485,00:00:09.7225816,6140,-11.5193,-2.991445,56.14541,-54.07471,-5.339355,31.33301,00:00:09.7225816,5772,-9.42082,-4.353223,53.74556,-60.271,17.73193,83.36426,00:00:09.7225816,6284,3.627686,-2.377529,26.66628,10.39307,0.06591797,-166.3989,00:00:09.7225816,1648,-6.630293,-4.007197,51.42384,-34.67285,42.4292,-149.7437,00:00:09.7225816,6352,-11.90997,-1.897559,57.71927,-40.56152,-17.46826,81.0791,00:00:09.7225816,5984
-11.88765,-13.39453,53.75672,-92.10938,10.39307,-165.3662,00:00:09.7335529,6152,-10.61517,-3.772793,56.75933,-53.15186,-17.81982,14.65576,00:00:09.7335529,6100,-10.54819,-4.6546,55.911,-58.00781,-1.647949,152.2266,00:00:09.7335529,6140,-11.5193,-3.01377,56.13425,-54.07471,-5.317383,31.33301,00:00:09.7335529,5772,-9.42082,-4.364385,53.74556,-60.271,17.75391,83.36426,00:00:09.7335529,6280,3.627686,-2.377529,26.66628,10.39307,0.06591797,-166.3989,00:00:09.7335529,1648,-6.630293,-4.007197,51.42384,-34.67285,42.45117,-149.7217,00:00:09.7335529,6352,-11.89881,-1.908721,57.71927,-40.56152,-17.44629,81.0791,00:00:09.7335529,5984
-11.88765,-13.40569,53.75672,-92.10938,10.41504,-165.3662,00:00:09.7445231,6160,-10.604,-3.783955,56.74816,-53.15186,-17.79785,14.65576,00:00:09.7445231,6104,-10.55935,-4.676924,55.89984,-58.00781,-1.604004,152.2485,00:00:09.7445231,6136,-11.5193,-3.024932,56.12309,-54.07471,-5.29541,31.35498,00:00:09.7445231,5776,-9.42082,-4.375547,53.75672,-60.271,17.75391,83.38623,00:00:09.7445231,6276,3.627686,-2.377529,26.66628,10.39307,0.06591797,-166.377,00:00:09.7445231,1648,-6.630293,-4.018359,51.41268,-34.65088,42.45117,-149.6997,00:00:09.7445231,6356,-11.87648,-1.919883,57.70811,-40.56152,-17.42432,81.0791,00:00:09.7445231,5988
-11.89881,-13.40569,53.74556,-92.0874,10.41504,-165.3662,00:00:09.7564916,6168,-10.604,-3.783955,56.74816,-53.15186,-17.79785,14.65576,00:00:09.7564916,6104,-10.53703,-4.688086,55.89984,-58.00781,-1.582031,152.2485,00:00:09.7564916,6136,-11.50813,-3.024932,56.12309,-54.07471,-5.29541,31.37695,00:00:09.7564916,5780,-9.42082,-4.375547,53.75672,-60.271,17.75391,83.38623,00:00:09.7564916,6276,3.627686,-2.377529,26.66628,10.37109,0.06591797,-166.377,00:00:09.7564916,1648,-6.630293,-4.029521,51.41268,-34.62891,42.47314,-149.6777,00:00:09.7564916,6360,-11.88765,-1.931045,57.70811,-40.56152,-17.40234,81.10107,00:00:09.7564916,5988
-11.90997,-13.40569,53.74556,-92.0874,10.41504,-165.3442,00:00:09.7674623,6176,-10.604,-3.783955,56.74816,-53.15186,-17.79785,14.65576,00:00:09.7674623,6104,-10.54819,-4.665761,55.911,-58.02979,-1.625977,152.2266,00:00:09.7674623,6132,-11.50813,-3.024932,56.12309,-54.07471,-5.29541,31.37695,00:00:09.7674623,5784,-9.431982,-4.375547,53.75672,-60.24902,17.75391,83.38623,00:00:09.7674623,6272,3.627686,-2.377529,26.66628,10.37109,0.06591797,-166.377,00:00:09.7674623,1652,-6.630293,-4.029521,51.41268,-34.60693,42.47314,-149.6558,00:00:09.7674623,6360,-11.88765,-1.931045,57.70811,-40.56152,-17.40234,81.12305,00:00:09.7674623,5984
-11.92113,-13.39453,53.74556,-92.0874,10.41504,-165.3223,00:00:09.7774444,6184,-10.604,-3.772793,56.74816,-53.12988,-17.81982,14.65576,00:00:09.7774444,6104,-10.57052,-4.665761,55.911,-58.02979,-1.647949,152.2705,00:00:09.7774444,6128,-11.50813,-3.024932,56.11193,-54.07471,-5.29541,31.37695,00:00:09.7784327,5788,-9.431982,-4.375547,53.75672,-60.271,17.73193,83.36426,00:00:09.7784327,6268,3.627686,-2.377529,26.66628,10.37109,0.06591797,-166.377,00:00:09.7784327,1652,-6.630293,-4.040684,51.40151,-34.60693,42.47314,-149.6558,00:00:09.7784327,6364,-11.89881,-1.931045,57.70811,-40.56152,-17.40234,81.12305,00:00:09.7784327,5984
-11.92113,-13.38337,53.74556,-92.0874,10.39307,-165.3003,00:00:09.7884059,6188,-10.604,-3.772793,56.75933,-53.12988,-17.81982,14.63379,00:00:09.7894038,6108,-10.57052,-4.676924,55.92217,-58.02979,-1.625977,152.2705,00:00:09.7894038,6124,-11.50813,-3.01377,56.11193,-54.07471,-5.29541,31.35498,00:00:09.7894038,5796,-9.42082,-4.364385,53.76788,-60.271,17.70996,83.34229,00:00:09.7894038,6264,3.627686,-2.377529,26.66628,10.37109,0.06591797,-166.377,00:00:09.7894038,1652,-6.630293,-4.040684,51.40151,-34.58496,42.47314,-149.6338,00:00:09.7894038,6364,-11.89881,-1.931045,57.71927,-40.56152,-17.42432,81.12305,00:00:09.7894038,5980
-11.92113,-13.37221,53.75672,-92.0874,10.37109,-165.2783,00:00:09.8003812,6192,-10.604,-3.772793,56.75933,-53.10791,-17.8418,14.63379,00:00:09.8003812,6108,-10.57052,-4.632276,55.92217,-58.05176,-1.691895,152.2485,00:00:09.8003812,6120,-11.50813,-3.002607,56.11193,-54.07471,-5.317383,31.33301,00:00:09.8003812,5800,-9.42082,-4.342061,53.76788,-60.29297,17.66602,83.32031,00:00:09.8003812,6264,3.627686,-2.377529,26.66628,10.39307,0.06591797,-166.377,00:00:09.8003812,1652,-6.619131,-4.040684,51.40151,-34.58496,42.47314,-149.6338,00:00:09.8003812,6368,-11.89881,-1.931045,57.71927,-40.56152,-17.42432,81.12305,00:00:09.8003812,5980
-11.92113,-13.36104,53.76788,-92.06543,10.34912,-165.2783,00:00:09.8113492,6200,-10.59284,-3.772793,56.75933,-53.10791,-17.81982,14.61182,00:00:09.8113492,6112,-10.59284,-4.643437,55.92217,-58.05176,-1.691895,152.2925,00:00:09.8113492,6116,-11.49697,-3.002607,56.11193,-54.07471,-5.317383,31.33301,00:00:09.8113492,5812,-9.409658,-4.330898,53.77904,-60.29297,17.64404,83.27637,00:00:09.8113492,6260,3.627686,-2.377529,26.66628,10.39307,0.06591797,-166.377,00:00:09.8113492,1652,-6.619131,-4.040684,51.40151,-34.56299,42.49512,-149.6118,00:00:09.8113492,6372,-11.88765,-1.931045,57.71927,-40.53955,-17.40234,81.12305,00:00:09.8113492,5976
-11.92113,-13.36104,53.76788,-92.06543,10.34912,-165.2783,00:00:09.8243099,6200,-10.59284,-3.795117,56.75933,-53.10791,-17.79785,14.63379,00:00:09.8243099,6112,-10.57052,-4.6546,55.93333,-58.05176,-1.647949,152.2485,00:00:09.8243099,6112,-11.49697,-3.01377,56.10076,-54.07471,-5.29541,31.33301,00:00:09.8243099,5820,-9.409658,-4.319736,53.7902,-60.31494,17.62207,83.25439,00:00:09.8243099,6252,3.627686,-2.377529,26.66628,10.39307,0.06591797,-166.377,00:00:09.8243099,1652,-6.619131,-4.051846,51.40151,-34.54102,42.51709,-149.5898,00:00:09.8243099,6372,-11.88765,-1.942207,57.71927,-40.53955,-17.40234,81.12305,00:00:09.8243099,5972
-11.90997,-13.37221,53.76788,-92.04346,10.37109,-165.2783,00:00:09.8332894,6204,-10.59284,-3.806279,56.77049,-53.10791,-17.77588,14.65576,00:00:09.8332894,6112,-10.58168,-4.632276,55.93333,-58.07373,-1.691895,152.2485,00:00:09.8332894,6108,-11.49697,-3.01377,56.10076,-54.07471,-5.273438,31.33301,00:00:09.8332894,5824,-9.398497,-4.308574,53.7902,-60.31494,17.6001,83.23242,00:00:09.8332894,6248,3.627686,-2.377529,26.66628,10.37109,0.06591797,-166.377,00:00:09.8332894,1652,-6.607969,-4.063008,51.40151,-34.51904,42.53906,-149.5679,00:00:09.8332894,6372,-11.88765,-1.953369,57.71927,-40.53955,-17.38037,81.12305,00:00:09.8332894,5972
-11.90997,-13.38337,53.76788,-92.02148,10.39307,-165.2783,00:00:09.8442563,6208,-10.59284,-3.828603,56.75933,-53.10791,-17.75391,14.65576,00:00:09.8442563,6116,-10.59284,-4.643437,55.92217,-58.07373,-1.669922,152.2925,00:00:09.8442563,6104,-11.49697,-3.036094,56.0896,-54.09668,-5.273438,31.33301,00:00:09.8442563,5836,-9.409658,-4.308574,53.7902,-60.31494,17.6001,83.23242,00:00:09.8442563,6240,3.627686,-2.377529,26.66628,10.37109,0.06591797,-166.377,00:00:09.8442563,1652,-6.607969,-4.07417,51.40151,-34.49707,42.56104,-149.5459,00:00:09.8442563,6376,-11.89881,-1.964531,57.71927,-40.53955,-17.38037,81.12305,00:00:09.8442563,5968
-11.90997,-13.38337,53.75672,-92.02148,10.39307,-165.2563,00:00:09.8572225,6208,-10.604,-3.839766,56.77049,-53.12988,-17.73193,14.67773,00:00:09.8572225,6116,-10.58168,-4.643437,55.92217,-58.07373,-1.647949,152.2705,00:00:09.8572225,6104,-11.49697,-3.036094,56.0896,-54.09668,-5.251465,31.35498,00:00:09.8572225,5844,-9.409658,-4.308574,53.7902,-60.31494,17.57813,83.25439,00:00:09.8572225,6232,3.627686,-2.377529,26.66628,10.37109,0.06591797,-166.355,00:00:09.8572225,1652,-6.619131,-4.085332,51.40151,-34.4751,42.56104,-149.502,00:00:09.8572225,6376,-11.90997,-1.964531,57.71927,-40.56152,-17.40234,81.14502,00:00:09.8572225,5964
-11.92113,-13.39453,53.74556,-92.02148,10.41504,-165.2344,00:00:09.8672091,6212,-10.604,-3.839766,56.77049,-53.12988,-17.75391,14.69971,00:00:09.8672091,6112,-10.59284,-4.621113,55.92217,-58.0957,-1.713867,152.2705,00:00:09.8672091,6104,-11.50813,-3.036094,56.0896,-54.11865,-5.273438,31.35498,00:00:09.8672091,5848,-9.42082,-4.319736,53.7902,-60.31494,17.55615,83.25439,00:00:09.8672091,6228,3.627686,-2.377529,26.66628,10.37109,0.06591797,-166.355,00:00:09.8672091,1652,-6.619131,-4.085332,51.40151,-34.49707,42.56104,-149.502,00:00:09.8672091,6376,-11.92113,-1.964531,57.73043,-40.56152,-17.42432,81.14502,00:00:09.8672091,5964
-11.92113,-13.38337,53.74556,-92.02148,10.39307,-165.2344,00:00:09.8781653,6216,-10.61517,-3.828603,56.77049,-53.12988,-17.75391,14.69971,00:00:09.8781653,6112,-10.61517,-4.609951,55.92217,-58.0957,-1.73584,152.2925,00:00:09.8781653,6104,-11.50813,-3.036094,56.0896,-54.11865,-5.273438,31.35498,00:00:09.8781653,5856,-9.42082,-4.308574,53.7902,-60.31494,17.53418,83.27637,00:00:09.8781653,6220,3.627686,-2.377529,26.66628,10.37109,0.04394531,-166.355,00:00:09.8781653,1652,-6.619131,-4.07417,51.41268,-34.49707,42.56104,-149.502,00:00:09.8781653,6376,-11.94346,-1.953369,57.73043,-40.5835,-17.44629,81.14502,00:00:09.8781653,5960
-11.92113,-13.37221,53.73439,-92.02148,10.39307,-165.2344,00:00:09.8901344,6216,-10.61517,-3.828603,56.77049,-53.15186,-17.77588,14.69971,00:00:09.8901344,6112,-10.604,-4.609951,55.93333,-58.0957,-1.73584,152.2705,00:00:09.8901344,6104,-11.50813,-3.024932,56.10076,-54.11865,-5.29541,31.33301,00:00:09.8901344,5860,-9.42082,-4.308574,53.80137,-60.31494,17.53418,83.25439,00:00:09.8901344,6216,3.627686,-2.377529,26.66628,10.37109,0.04394531,-166.355,00:00:09.8901344,1652,-6.619131,-4.07417,51.41268,-34.51904,42.56104,-149.5239,00:00:09.8901344,6380,-11.96578,-1.942207,57.74159,-40.5835,-17.49023,81.14502,00:00:09.8901344,5952
-11.92113,-13.37221,53.73439,-92.02148,10.37109,-165.2344,00:00:09.9011059,6220,-10.61517,-3.828603,56.77049,-53.15186,-17.77588,14.69971,00:00:09.9011059,6108,-10.61517,-4.576465,55.93333,-58.11768,-1.801758,152.2485,00:00:09.9011059,6104,-11.49697,-3.01377,56.11193,-54.11865,-5.29541,31.33301,00:00:09.9011059,5864,-9.42082,-4.308574,53.80137,-60.31494,17.51221,83.25439,00:00:09.9011059,6216,3.616523,-2.377529,26.66628,10.37109,0.04394531,-166.355,00:00:09.9011059,1652,-6.619131,-4.063008,51.42384,-34.51904,42.56104,-149.5459,00:00:09.9011059,6380,-11.96578,-1.942207,57.74159,-40.5835,-17.51221,81.14502,00:00:09.9011059,5948
-11.92113,-13.36104,53.73439,-92.02148,10.34912,-165.2563,00:00:09.9120765,6224,-10.61517,-3.828603,56.77049,-53.12988,-17.77588,14.67773,00:00:09.9120765,6108,-10.62633,-4.587627,55.93333,-58.0957,-1.779785,152.2705,00:00:09.9120765,6104,-11.48581,-3.01377,56.12309,-54.11865,-5.273438,31.31104,00:00:09.9120765,5864,-9.42082,-4.308574,53.80137,-60.31494,17.53418,83.25439,00:00:09.9120765,6212,3.616523,-2.377529,26.66628,10.37109,0.04394531,-166.355,00:00:09.9120765,1652,-6.607969,-4.063008,51.42384,-34.54102,42.58301,-149.5898,00:00:09.9120765,6380,-11.96578,-1.953369,57.74159,-40.5835,-17.49023,81.14502,00:00:09.9120765,5944
-11.90997,-13.36104,53.73439,-92.02148,10.34912,-165.2783,00:00:09.9240435,6228,-10.604,-3.839766,56.78165,-53.10791,-17.75391,14.67773,00:00:09.9240435,6104,-10.59284,-4.598789,55.9445,-58.07373,-1.73584,152.2266,00:00:09.9240435,6104,-11.47465,-3.01377,56.13425,-54.09668,-5.251465,31.28906,00:00:09.9240435,5868,-9.409658,-4.308574,53.7902,-60.31494,17.53418,83.25439,00:00:09.9240435,6212,3.627686,-2.377529,26.66628,10.37109,0.04394531,-166.355,00:00:09.9240435,1652,-6.585645,-4.063008,51.435,-34.56299,42.62695,-149.6118,00:00:09.9240435,6376,-11.96578,-1.964531,57.75275,-40.5835,-17.46826,81.14502,00:00:09.9240435,5940
-11.90997,-13.37221,53.73439,-92.04346,10.37109,-165.3003,00:00:09.9350354,6228,-10.59284,-3.850928,56.78165,-53.10791,-17.73193,14.67773,00:00:09.9350354,6104,-10.58168,-4.587627,55.9445,-58.07373,-1.757813,152.2046,00:00:09.9350354,6104,-11.47465,-3.024932,56.14541,-54.09668,-5.229492,31.28906,00:00:09.9350354,5868,-9.409658,-4.319736,53.7902,-60.31494,17.55615,83.25439,00:00:09.9350354,6212,3.627686,-2.377529,26.66628,10.37109,0.04394531,-166.355,00:00:09.9350354,1652,-6.574483,-4.063008,51.44616,-34.56299,42.6709,-149.6338,00:00:09.9350354,6376,-11.95462,-1.986856,57.75275,-40.5835,-17.44629,81.16699,00:00:09.9350354,5936
-11.90997,-13.38337,53.73439,-92.04346,10.39307,-165.3003,00:00:09.9459851,6228,-10.59284,-3.873252,56.78165,-53.10791,-17.70996,14.67773,00:00:09.9459851,6100,-10.59284,-4.609951,55.93333,-58.05176,-1.73584,152.2485,00:00:09.9459851,6108,-11.46349,-3.024932,56.14541,-54.07471,-5.229492,31.28906,00:00:09.9459851,5864,-9.398497,-4.330898,53.77904,-60.31494,17.57813,83.25439,00:00:09.9459851,6212,3.627686,-2.377529,26.66628,10.37109,0.04394531,-166.355,00:00:09.9459851,1652,-6.56332,-4.063008,51.44616,-34.58496,42.69287,-149.6558,00:00:09.9459851,6372,-11.94346,-1.998018,57.75275,-40.5835,-17.42432,81.16699,00:00:09.9459851,5932
-11.92113,-13.39453,53.73439,-92.04346,10.39307,-165.3003,00:00:09.9569569,6224,-10.604,-3.884414,56.78165,-53.08594,-17.68799,14.69971,00:00:09.9569569,6092,-10.57052,-4.621113,55.93333,-58.05176,-1.691895,152.2266,00:00:09.9569569,6108,-11.47465,-3.036094,56.14541,-54.07471,-5.20752,31.28906,00:00:09.9569569,5864,-9.409658,-4.342061,53.77904,-60.29297,17.57813,83.27637,00:00:09.9569569,6216,3.627686,-2.377529,26.66628,10.37109,0.04394531,-166.355,00:00:09.9569569,1652,-6.552158,-4.063008,51.45732,-34.60693,42.73682,-149.6558,00:00:09.9569569,6364,-11.94346,-1.998018,57.75275,-40.5835,-17.42432,81.18896,00:00:09.9569569,5924
-11.94346,-13.40569,53.72323,-92.06543,10.41504,-165.2783,00:00:09.9689236,6220,-10.604,-3.884414,56.78165,-53.08594,-17.68799,14.69971,00:00:09.9689236,6088,-10.58168,-4.609951,55.92217,-58.05176,-1.73584,152.2266,00:00:09.9689236,6108,-11.47465,-3.036094,56.14541,-54.07471,-5.20752,31.28906,00:00:09.9689236,5864,-9.409658,-4.353223,53.76788,-60.29297,17.57813,83.29834,00:00:09.9689236,6216,3.627686,-2.377529,26.66628,10.37109,0.04394531,-166.355,00:00:09.9689236,1652,-6.552158,-4.040684,51.45732,-34.62891,42.71484,-149.6777,00:00:09.9689236,6360,-11.95462,-1.998018,57.76392,-40.60547,-17.42432,81.18896,00:00:09.9689236,5916
-11.95462,-13.40569,53.73439,-92.0874,10.41504,-165.2783,00:00:09.9789028,6216,-10.61517,-3.873252,56.79281,-53.08594,-17.70996,14.69971,00:00:09.9789028,6080,-10.604,-4.609951,55.911,-58.05176,-1.73584,152.2485,00:00:09.9789028,6112,-11.48581,-3.024932,56.13425,-54.07471,-5.229492,31.31104,00:00:09.9789028,5864,-9.42082,-4.353223,53.75672,-60.29297,17.57813,83.29834,00:00:09.9789028,6220,3.627686,-2.377529,26.66628,10.37109,0.04394531,-166.355,00:00:09.9789028,1652,-6.552158,-4.029521,51.45732,-34.65088,42.71484,-149.6997,00:00:09.9789028,6356,-11.95462,-1.986856,57.76392,-40.60547,-17.44629,81.18896,00:00:09.9789028,5912
-11.96578,-13.40569,53.73439,-92.10938,10.41504,-165.2783,00:00:09.9898682,6208,-10.62633,-3.86209,56.79281,-53.08594,-17.73193,14.69971,00:00:09.9898682,6076,-10.59284,-4.609951,55.92217,-58.05176,-1.73584,152.2485,00:00:09.9898682,6112,-11.48581,-3.01377,56.13425,-54.07471,-5.251465,31.28906,00:00:09.9898682,5864,-9.42082,-4.353223,53.75672,-60.271,17.57813,83.32031,00:00:09.9898682,6228,3.627686,-2.377529,26.66628,10.37109,0.06591797,-166.377,00:00:09.9898682,1656,-6.56332,-3.996035,51.45732,-34.67285,42.69287,-149.7217,00:00:09.9908702,6348,-11.96578,-1.964531,57.77508,-40.62744,-17.46826,81.16699,00:00:09.9908702,5904
-11.96578,-13.40569,53.73439,-92.13135,10.41504,-165.2783,00:00:10.0028338,6204,-10.62633,-3.850928,56.80397,-53.08594,-17.75391,14.67773,00:00:10.0028338,6072,-10.604,-4.587627,55.92217,-58.05176,-1.779785,152.2266,00:00:10.0028338,6112,-11.49697,-3.002607,56.13425,-54.07471,-5.273438,31.28906,00:00:10.0028338,5864,-9.42082,-4.364385,53.75672,-60.271,17.57813,83.32031,00:00:10.0028338,6232,3.627686,-2.377529,26.66628,10.37109,0.06591797,-166.377,00:00:10.0028338,1656,-6.574483,-3.973711,51.46849,-34.67285,42.6709,-149.7437,00:00:10.0028338,6344,-11.96578,-1.953369,57.78624,-40.60547,-17.49023,81.16699,00:00:10.0028338,5896
-11.96578,-13.39453,53.74556,-92.15332,10.39307,-165.3003,00:00:10.0128060,6196,-10.61517,-3.828603,56.80397,-53.08594,-17.77588,14.65576,00:00:10.0128060,6064,-10.62633,-4.598789,55.911,-58.02979,-1.779785,152.2925,00:00:10.0128060,6116,-11.48581,-2.991445,56.13425,-54.07471,-5.273438,31.26709,00:00:10.0128060,5868,-9.42082,-4.364385,53.75672,-60.24902,17.57813,83.32031,00:00:10.0128060,6236,3.627686,-2.377529,26.66628,10.37109,0.06591797,-166.377,00:00:10.0128060,1656,-6.585645,-3.973711,51.46849,-34.67285,42.64893,-149.7217,00:00:10.0128060,6340,-11.96578,-1.942207,57.7974,-40.60547,-17.49023,81.14502,00:00:10.0128060,5892
-11.95462,-13.40569,53.74556,-92.17529,10.41504,-165.3442,00:00:10.0247753,6192,-10.604,-3.817441,56.80397,-53.06396,-17.77588,14.61182,00:00:10.0247753,6056,-10.604,-4.621113,55.911,-58.02979,-1.73584,152.2705,00:00:10.0247753,6120,-11.48581,-2.991445,56.13425,-54.07471,-5.29541,31.24512,00:00:10.0247753,5868,-9.42082,-4.386709,53.75672,-60.24902,17.62207,83.32031,00:00:10.0247753,6244,3.627686,-2.377529,26.66628,10.37109,0.06591797,-166.377,00:00:10.0247753,1656,-6.585645,-3.973711,51.46849,-34.62891,42.64893,-149.6997,00:00:10.0247753,6336,-11.96578,-1.942207,57.7974,-40.60547,-17.49023,81.14502,00:00:10.0247753,5884
-11.95462,-13.42802,53.74556,-92.19727,10.43701,-165.3662,00:00:10.0407331,6180,-10.59284,-3.817441,56.80397,-53.06396,-17.75391,14.58984,00:00:10.0407331,6048,-10.63749,-4.609951,55.89984,-58.02979,-1.757813,152.3145,00:00:10.0407331,6124,-11.48581,-2.991445,56.13425,-54.07471,-5.273438,31.24512,00:00:10.0407331,5872,-9.409658,-4.409033,53.75672,-60.22705,17.66602,83.34229,00:00:10.0407331,6248,3.627686,-2.377529,26.66628,10.37109,0.06591797,-166.377,00:00:10.0407331,1656,-6.596807,-3.984873,51.46849,-34.60693,42.6709,-149.6558,00:00:10.0407331,6328,-11.97694,-1.942207,57.80856,-40.60547,-17.49023,81.14502,00:00:10.0407331,5872
-11.96578,-13.43918,53.74556,-92.19727,10.45898,-165.3662,00:00:10.0507056,6176,-10.59284,-3.828603,56.80397,-53.06396,-17.75391,14.58984,00:00:10.0507056,6044,-10.63749,-4.643437,55.89984,-58.02979,-1.73584,152.3364,00:00:10.0507056,6124,-11.48581,-2.991445,56.13425,-54.07471,-5.273438,31.24512,00:00:10.0507056,5872,-9.409658,-4.420196,53.75672,-60.22705,17.68799,83.36426,00:00:10.0507056,6252,3.627686,-2.377529,26.66628,10.37109,0.06591797,-166.355,00:00:10.0507056,1656,-6.596807,-3.996035,51.46849,-34.58496,42.6709,-149.6338,00:00:10.0507056,6324,-11.97694,-1.942207,57.7974,-40.5835,-17.49023,81.14502,00:00:10.0507056,5868
-11.96578,-13.43918,53.74556,-92.21924,10.45898,-165.3442,00:00:10.0606783,6168,-10.58168,-3.828603,56.80397,-53.06396,-17.73193,14.58984,00:00:10.0606783,6044,-10.61517,-4.632276,55.89984,-58.02979,-1.713867,152.3145,00:00:10.0606783,6128,-11.48581,-2.991445,56.13425,-54.07471,-5.273438,31.26709,00:00:10.0606783,5872,-9.42082,-4.431357,53.75672,-60.22705,17.68799,83.36426,00:00:10.0606783,6256,3.627686,-2.377529,26.66628,10.37109,0.06591797,-166.355,00:00:10.0606783,1652,-6.607969,-3.996035,51.46849,-34.58496,42.6709,-149.6118,00:00:10.0606783,6320,-11.98811,-1.942207,57.7974,-40.5835,-17.51221,81.14502,00:00:10.0606783,5860
-11.97694,-13.43918,53.74556,-92.21924,10.45898,-165.3442,00:00:10.0696552,6160,-10.58168,-3.828603,56.79281,-53.06396,-17.73193,14.58984,00:00:10.0696552,6040,-10.63749,-4.609951,55.89984,-58.02979,-1.779785,152.3145,00:00:10.0696552,6128,-11.48581,-2.991445,56.13425,-54.07471,-5.273438,31.26709,00:00:10.0696552,5872,-9.431982,-4.431357,53.75672,-60.22705,17.68799,83.4082,00:00:10.0696552,6260,3.627686,-2.377529,26.66628,10.37109,0.06591797,-166.355,00:00:10.0696552,1652,-6.607969,-3.996035,51.46849,-34.58496,42.64893,-149.6118,00:00:10.0696552,6316,-11.98811,-1.931045,57.7974,-40.5835,-17.53418,81.14502,00:00:10.0696552,5860
-11.97694,-13.43918,53.74556,-92.21924,10.45898,-165.3442,00:00:10.0806263,6156,-10.58168,-3.817441,56.79281,-53.06396,-17.73193,14.56787,00:00:10.0806263,6040,-10.64865,-4.609951,55.89984,-58.02979,-1.779785,152.3364,00:00:10.0806263,6128,-11.49697,-2.991445,56.13425,-54.09668,-5.273438,31.28906,00:00:10.0806263,5872,-9.431982,-4.431357,53.75672,-60.22705,17.68799,83.4082,00:00:10.0806263,6260,3.627686,-2.377529,26.66628,10.37109,0.06591797,-166.377,00:00:10.0806263,1652,-6.607969,-3.984873,51.46849,-34.58496,42.62695,-149.6338,00:00:10.0806263,6312,-11.99927,-1.908721,57.78624,-40.5835,-17.55615,81.12305,00:00:10.0806263,5856
-11.97694,-13.42802,53.75672,-92.24121,10.43701,-165.3442,00:00:10.0915963,6148,-10.58168,-3.817441,56.79281,-53.06396,-17.75391,14.56787,00:00:10.0915963,6040,-10.62633,-4.609951,55.911,-58.00781,-1.779785,152.2705,00:00:10.0915963,6132,-11.49697,-2.991445,56.14541,-54.09668,-5.29541,31.28906,00:00:10.0915963,5872,-9.443144,-4.431357,53.75672,-60.22705,17.66602,83.43018,00:00:10.0915963,6260,3.627686,-2.377529,26.66628,10.37109,0.06591797,-166.377,00:00:10.0915963,1652,-6.607969,-3.984873,51.46849,-34.60693,42.62695,-149.6338,00:00:10.0915963,6312,-11.99927,-1.897559,57.78624,-40.5835,-17.57813,81.12305,00:00:10.0915963,5856
-11.97694,-13.41685,53.75672,-92.24121,10.43701,-165.3442,00:00:10.1025665,6144,-10.58168,-3.806279,56.80397,-53.06396,-17.75391,14.5459,00:00:10.1025665,6040,-10.62633,-4.576465,55.92217,-58.02979,-1.82373,152.2485,00:00:10.1025665,6132,-11.49697,-2.980283,56.14541,-54.11865,-5.29541,31.28906,00:00:10.1025665,5868,-9.443144,-4.420196,53.75672,-60.22705,17.66602,83.43018,00:00:10.1025665,6260,3.627686,-2.377529,26.66628,10.37109,0.06591797,-166.377,00:00:10.1025665,1652,-6.607969,-3.973711,51.46849,-34.62891,42.62695,-149.6777,00:00:10.1025665,6308,-11.99927,-1.886396,57.77508,-40.5835,-17.57813,81.10107,00:00:10.1025665,5860
-11.96578,-13.41685,53.75672,-92.24121,10.41504,-165.3662,00:00:10.1125400,6136,-10.57052,-3.795117,56.81514,-53.06396,-17.75391,14.52393,00:00:10.1125400,6040,-10.62633,-4.576465,55.92217,-58.02979,-1.82373,152.2485,00:00:10.1125400,6132,-11.49697,-2.980283,56.15657,-54.11865,-5.29541,31.28906,00:00:10.1125400,5868,-9.443144,-4.420196,53.76788,-60.22705,17.64404,83.43018,00:00:10.1125400,6260,3.627686,-2.377529,26.66628,10.37109,0.06591797,-166.377,00:00:10.1125400,1656,-6.607969,-3.962549,51.46849,-34.62891,42.62695,-149.6777,00:00:10.1125400,6308,-11.99927,-1.875234,57.77508,-40.5835,-17.6001,81.10107,00:00:10.1125400,5860
-11.95462,-13.41685,53.75672,-92.26318,10.41504,-165.4102,00:00:10.1235114,6132,-10.55935,-3.795117,56.8263,-53.06396,-17.73193,14.50195,00:00:10.1235114,6040,-10.59284,-4.576465,55.9445,-58.02979,-1.801758,152.1826,00:00:10.1235114,6132,-11.49697,-2.980283,56.15657,-54.11865,-5.29541,31.28906,00:00:10.1245071,5864,-9.431982,-4.420196,53.76788,-60.24902,17.66602,83.4082,00:00:10.1245071,6256,3.627686,-2.377529,26.66628,10.37109,0.06591797,-166.377,00:00:10.1245071,1656,-6.607969,-3.962549,51.46849,-34.65088,42.62695,-149.6997,00:00:10.1245071,6308,-12.01043,-1.875234,57.77508,-40.5835,-17.6001,81.10107,00:00:10.1245071,5864
